Название модели;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.)
SRTM30m;EdgePreservingMeanFilter;7;0.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.551265338820752;0.0007313914;1.3080725e-06;-1.0108179e-11
SRTM30m;EdgePreservingMeanFilter;7;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.533092942587515;0.00074177765;4.4566923e-06;-1.3722476e-11
SRTM30m;EdgePreservingMeanFilter;7;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.530117341434313;0.0007701999;-2.1794175e-07;-8.6015015e-12
SRTM30m;EdgePreservingMeanFilter;7;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.54784932207256;0.0007872136;1.6004999e-07;-9.157776e-12
SRTM30m;EdgePreservingMeanFilter;7;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.54832995417022;0.00080896006;-1.1467481e-06;-5.228642e-12
SRTM30m;EdgePreservingMeanFilter;7;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.550748686650604;0.00083467923;-4.359714e-06;2.1750874e-12
SRTM30m;EdgePreservingMeanFilter;7;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.55442229741096;0.00086138985;-7.870022e-06;-1.042223e-12
SRTM30m;EdgePreservingMeanFilter;7;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.57014414022106;0.0008913088;-2.5405789e-06;-1.3534265e-11
SRTM30m;EdgePreservingMeanFilter;7;1.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.576725924210486;0.0009211201;-5.207554e-07;-1.4082008e-11
SRTM30m;EdgePreservingMeanFilter;7;1.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.570538798487554;0.0009513153;-7.0628407e-06;-7.3973995e-12
SRTM30m;EdgePreservingMeanFilter;7;1.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.592494374549;0.0009921081;-5.588447e-06;-8.8457765e-12
SRTM30m;EdgePreservingMeanFilter;7;1.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.602224069693495;0.0010281069;-5.123225e-06;1.01097715e-11
SRTM30m;EdgePreservingMeanFilter;7;1.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.602766628037;0.0010486856;-4.2787046e-06;6.941691e-12
SRTM30m;EdgePreservingMeanFilter;7;1.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.607195827841096;0.0010753972;1.2378946e-06;-1.0138388e-11
SRTM30m;EdgePreservingMeanFilter;7;1.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.610347905939534;0.0010908076;5.149213e-06;-1.9483665e-11
SRTM30m;EdgePreservingMeanFilter;7;1.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.613909751088908;0.0011052157;4.3156374e-06;-1.8134667e-11
SRTM30m;EdgePreservingMeanFilter;7;1.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;1.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.613904722289465;0.001137345;1.1780876e-05;-5.3274364e-11
SRTM30m;EdgePreservingMeanFilter;7;1.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;AdaptiveFilter;7;2.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.610012656455776;0.0011436926;9.587551e-06;-5.0731128e-11
SRTM30m;EdgePreservingMeanFilter;7;2.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61150545001907;0.00090318365;1.3258076e-06;-1.5107332e-11
SRTM30m;FPDEMS;7;[5, 2, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.659592;0.0009454251;4.3935097e-07;-1.7388995e-11
SRTM30m;FPDEMS;7;[5, 3, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.653976;0.00094159215;-4.6861086e-07;-1.5642482e-11
SRTM30m;FPDEMS;7;[5, 4, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.676073;0.00092357135;1.0804692e-06;-1.6128848e-11
SRTM30m;FPDEMS;7;[5, 5, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.666414;0.0009667318;5.413309e-07;-1.5452192e-11
SRTM30m;FPDEMS;7;[5, 6, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.677004;0.00093082315;1.7465079e-06;-2.4561504e-11
SRTM30m;FPDEMS;7;[5, 7, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.67397;0.0009307631;2.592094e-07;-1.5593702e-11
SRTM30m;FPDEMS;7;[5, 8, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.676369;0.0009472269;-1.1238291e-06;-1.4229086e-11
SRTM30m;FPDEMS;7;[5, 9, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.67231;0.000944311;6.2726446e-07;-1.9543202e-11
SRTM30m;FPDEMS;7;[5, 10, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.677374;0.0009249553;-3.0345445e-06;-1.464231e-11
SRTM30m;FPDEMS;7;[5, 11, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.672705;0.0009528596;5.08238e-07;-1.5635446e-11
SRTM30m;FPDEMS;7;[5, 12, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.682398;0.0009248542;-7.728752e-08;-1.9275343e-11
SRTM30m;FPDEMS;7;[5, 13, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.672115;0.00095042586;2.3652603e-06;-1.8319596e-11
SRTM30m;FPDEMS;7;[5, 14, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.67421;0.00093722326;1.2927686e-06;-2.0210684e-11
SRTM30m;FPDEMS;7;[5, 15, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.681982;0.00093515817;1.5923089e-06;-2.0107168e-11
SRTM30m;FPDEMS;7;[5, 16, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.679222;0.0009260998;1.170175e-06;-1.42878955e-11
SRTM30m;FPDEMS;7;[5, 17, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.678898;0.0009527281;1.6358279e-06;-1.888135e-11
SRTM30m;FPDEMS;7;[5, 18, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.677734;0.0009351977;3.7955178e-07;-1.37159875e-11
SRTM30m;FPDEMS;7;[5, 19, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.675425;0.0009371897;1.0994366e-06;-1.648246e-11
SRTM30m;FPDEMS;7;[5, 20, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.677406;0.0009295609;-3.4429394e-07;-2.226485e-11
SRTM30m;FPDEMS;7;[5, 21, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.679127;0.00095082074;2.96924e-07;-1.750286e-11
SRTM30m;FPDEMS;7;[5, 22, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.671677;0.0009256627;9.232851e-07;-1.6389756e-11
SRTM30m;FPDEMS;7;[5, 23, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.674528;0.0009528232;5.7927497e-07;-1.9218549e-11
SRTM30m;FPDEMS;7;[5, 24, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.67992;0.0009265232;-1.3948956e-08;-1.931694e-11
SRTM30m;FPDEMS;7;[5, 25, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.680485;0.0009514072;-1.1496146e-06;-1.2484246e-11
SRTM30m;FPDEMS;7;[5, 26, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.675358;0.00093141646;2.9640871e-08;-1.3584621e-11
SRTM30m;FPDEMS;7;[5, 27, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.675022;0.00093966187;1.2817934e-07;-1.644657e-11
SRTM30m;FPDEMS;7;[5, 28, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.676178;0.00093464484;-6.589112e-08;-1.6787996e-11
SRTM30m;FPDEMS;7;[5, 29, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.683857;0.00094634097;5.684752e-06;-2.4046388e-11
SRTM30m;FPDEMS;7;[5, 30, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.677223;0.00094307173;-1.2066088e-06;-1.8824275e-11
SRTM30m;FPDEMS;7;[5, 31, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.671825;0.0009441649;-1.807028e-07;-1.31893e-11
SRTM30m;FPDEMS;7;[5, 32, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.673872;0.0009345382;4.9997175e-06;-1.2813195e-11
SRTM30m;FPDEMS;7;[5, 33, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.676659;0.0009569547;6.6751664e-07;-1.8919573e-11
SRTM30m;FPDEMS;7;[5, 34, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.680473;0.00092964777;8.7780256e-07;-1.7917804e-11
SRTM30m;FPDEMS;7;[5, 35, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.671566;0.0009451108;2.5036235e-07;-1.14710064e-11
SRTM30m;FPDEMS;7;[5, 36, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.679596;0.0009339099;-3.9578416e-07;-1.9401133e-11
SRTM30m;FPDEMS;7;[5, 37, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.673393;0.00095092715;5.604082e-08;-1.8982585e-11
SRTM30m;FPDEMS;7;[5, 38, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.676605;0.0009317459;1.3211194e-06;-1.8341962e-11
SRTM30m;FPDEMS;7;[5, 39, 2];31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.672157;0.0009497497;1.2419059e-06;-1.7084202e-11
SRTM30m;MeanFilter;11;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.49218423021362;0.00060639024;-1.3670093e-09;-4.6321215e-12
SRTM30m;MedianFilter;11;;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;30.805265220799583;0.0005891346;2.031726e-08;-4.556348e-12
SRTM30m;ConservativeSmoothingFilter;11;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61886602945014;0.0011941729;1.03140555e-05;-6.8218146e-11
SRTM30m;MajorityFilter;11;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.22164353921682;0.0010484734;6.8553936e-07;-5.0754654e-11
SRTM30m;OlympicFilter;11;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.52900851531693;0.0006174701;4.6096947e-08;-4.431183e-12
SRTM30m;AdaptiveFilter;11;0.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.493369215288947;0.00060642883;2.570179e-08;-4.147289e-12
SRTM30m;EdgePreservingMeanFilter;11;0.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.485240364284362;0.0006113113;4.0853098e-07;-3.7482205e-12
SRTM30m;EdgePreservingMeanFilter;11;0.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.470007843178394;0.0006223874;-5.109448e-07;-3.583612e-12
SRTM30m;EdgePreservingMeanFilter;11;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.407077897786255;0.0006490697;2.5203299e-06;-1.5460945e-11
SRTM30m;EdgePreservingMeanFilter;11;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.33569775282216;0.0006764459;7.672846e-06;-1.6246627e-11
SRTM30m;EdgePreservingMeanFilter;11;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.325295437126787;0.00072277914;4.413602e-06;-1.776356e-11
SRTM30m;EdgePreservingMeanFilter;11;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.311652223772025;0.0007654428;-7.167068e-06;-1.7844705e-13
SRTM30m;EdgePreservingMeanFilter;11;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.317275389989486;0.0008040412;-1.1336934e-05;-1.3526676e-11
SRTM30m;EdgePreservingMeanFilter;11;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.332689736667465;0.0008405174;-1.5969012e-05;-8.493598e-12
SRTM30m;EdgePreservingMeanFilter;11;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.382717392549562;0.0008902245;-5.9158388e-06;-6.4829574e-12
SRTM30m;EdgePreservingMeanFilter;11;1.0;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.423232850129846;0.00092538394;-1.7511373e-06;-4.119931e-12
SRTM30m;EdgePreservingMeanFilter;11;1.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.442518316632576;0.00096501183;-1.9641772e-07;-9.937212e-12
SRTM30m;EdgePreservingMeanFilter;11;1.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.47965274237487;0.0010116395;9.912632e-07;-1.76287e-11
SRTM30m;EdgePreservingMeanFilter;11;1.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.492082250463053;0.0010273105;2.0629163e-06;-1.8272767e-11
SRTM30m;EdgePreservingMeanFilter;11;1.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.547805264393;0.0010488768;2.7411127e-07;-1.5828628e-11
SRTM30m;EdgePreservingMeanFilter;11;1.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.55251278773862;0.0010760872;3.4917846e-06;-2.356601e-11
SRTM30m;EdgePreservingMeanFilter;11;1.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.549317899738153;0.0011108881;4.809466e-06;-3.095869e-11
SRTM30m;EdgePreservingMeanFilter;11;1.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.557377287322872;0.0011342661;5.173339e-06;-2.9283295e-11
SRTM30m;EdgePreservingMeanFilter;11;1.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.614830135160037;0.0008986323;1.2606291e-06;-1.453994e-11
SRTM30m;AdaptiveFilter;11;1.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.583654140543363;0.0011467772;8.393613e-06;-4.990686e-11
